weiboID,sentenceID,sentence,opinionated,polarity
18451,1,#六六叫板小三#我真的无法断定到底谁是谁非，少来夫妻老来伴啊！,N,NA
18451,2,现如今的男人有忠贞的吗？,Y,NEG
18451,3,哪个没有身体出过轨，只要心在家就原谅他吧，能保证以后会碰到如意的吗？,N,NA
18451,4,还不都大同小异，得过且过吧,N,NA
18452,1,#六六叫板小三#小三有错 你的老公更有错 这样的男人根本就不值得再和他一起生活 女人自己要爱自己,Y,NEG
18471,1,#六六叫板小三#她老公真是“男人”,Y,NEG
18479,1,#六六叫板小三#平常心，你关心不够，他有魅力，她够贱。,Y,OTHER
18484,1,#六六叫板小三#上得了厅堂，下得了厨房，开得起好车，买得起好房，斗得过小三，打得过流氓。,N,NA
18484,2,真牛！,Y,POS
18486,1,#六六叫板小三#男人都靠不住,Y,NEG
18494,1,#六六叫板小三#为了一个无耻的男人还争什么，不管怎么争两个女人都是可悲的，名女人也好平民女人也好学会潇洒的放弃才是最明智的,Y,NEG
18495,1,#六六叫板小三#物以稀为贵，男人成“抢手货”啦haha~,Y,NEG
18499,1,#六六叫板小三#男人有小三都女逼的老婆话你真窝囊，小三说真老实，老婆说，你就天天喝酒赌博不务真业，小三话，你朋友多，人聪明，天天都玩。…,Y,NEG
18499,2,要抓紧人的心，想老公的优点，,N,NA
18500,1,#六六叫板小三#可恨的小三;比小三更可恨的是纵容小三横行的人...,Y,NEG
18508,1,#六六叫板小三# 小三固然可耻，但关键还是男人们自己。,Y,NEG
18508,2,同时当老婆的一定要爱自己多一点，你都不好好爱自己的话，还会有谁来爱。。。。？？？,N,NA
18520,1,#六六叫板小三#小三不可怕，可怕的是那些经不住小三诱惑的小瘪三！,Y,NEG
18520,2,一个巴掌拍不响，微博战没意思！,N,NA
18520,3,你老公能经得住诱惑吗？,N,NA
18527,1,#六六叫板小三#我支持六六，就凭她能公开放话，这才这是有主见，有自信的女人。,Y,POS
18533,1,#六六叫板小三#六六，你得多伤心啊，为那个男人付出的所有值得吗，坚强的女人支持你。,Y,POS
18534,1,#六六叫板小三#我觉得你真大度，不过你也是也个聪明的女人，如果你老公真爱你，他会知道该怎么做，如果他心不在你这了，留在身边有如何,Y,POS
18535,1,#六六叫板小三#小三怎么那么不知廉耻呢！,Y,NEG
18535,2,一不小心当了第三者，不觉得愧疚还理直气壮来了，唉…,N,NA
18539,1,#六六叫板小三#哎。。。。,N,NA
18539,2,男人出来做这种事有什么出奇的。,Y,NEG
18541,1,#六六叫板小三#说明你魅力不够,Y,NEG
18547,1,#六六叫板小三#你老公值得你这样吗？？？,Y,NEG
18547,2,如果你不是个疯子，就不应该跟那些个的女人玩老公保卫战，还公开挑战， ………,N,NA
18547,3,或许这是你的‘手段’！,N,NA
18553,1,#六六叫板小三#现在的小三忒嚣张了…,Y,NEG
18553,2,如果换成我…,N,NA
18553,3,我会把所有财产转我名下，再拆了他俩，然后再踢了那三心二意的男人！,Y,NEG
18556,1,#六六叫板小三#做小三可耻＋缺德,Y,NEG
18557,1,#六六叫板小三#呵呵，现在的小三不可理喻，原装总比二手的好啊！,Y,NEG
18557,2,真痛恨现在的小三！,Y,NEG
18557,3,六六加油！,Y,POS
18563,1,#六六叫板小三#见光死的小三永远都是贱人的象征！,Y,NEG
18563,2,六六，我喜欢你。,N,NA
18563,3,正房永远都是有震撼力的。,N,NA
18563,4,希望那些正做着贱小三的女人多点自爱吧。,N,NA
18563,5,小三永远上不了堂的！,N,NA
18575,1,#六六叫板小三#小三这一直是很普遍、很严肃的问题！,Y,NEG
18575,2,打倒小三，加油！,N,NA
18575,3,/奋斗,N,NA
18577,1,#六六叫板小三# 其实说到底就是这个花心的男人，害了两个爱他的女人，只能说两个女人都傻！,Y,NEG
18579,1,#六六叫板小三#可耻的小三！,Y,NEG
18580,1,#六六叫板小三#你是我的偶像啊！,N,NA
18580,2,我喜欢六六的才气，这么有才的女人也这么可怜吗？,Y,POS
18580,3,作为女人真可怜,Y,NEG
18583,1,#六六叫板小三#雷丰繁转播: #六六叫板小三#小三可恨，能有自己的老公可恨吗？,Y,NEG
18583,2,还是自己男人不争气。,N,NA
18587,1,#六六叫板小三#说明你老公在长相，金钱，体力方面还是相当不错的，你值得骄傲！！,Y,POS
18588,1,#六六叫板小三#那样的男人不爱也罢！,Y,NEG
18588,2,干嘛作贱自己？,N,NA
18588,3,愚蠢！,Y,NEG
18588,4,有一次出轨就会有第二次，男人不能惯的,N,NA
18591,1,#六六叫板小三#六六的男人很帅还是很有钱？,Y,POS
18591,2,不然小三不会靠过去的。,N,NA
18591,3,希望六六战胜小三。,N,NA
18594,1,#六六叫板小三# 我是男人，但不得不说男人贱，结婚还乱搞，跟我学学，不结婚不就行了,Y,NEG
18597,1,#六六叫板小三#这个小三也真可怜，真傻。,Y,NEG
18604,1,#六六叫板小三#老公真欠k,Y,NEG
18606,1,#六六叫板小三#那是一个无耻的男人，让爱着自己的两个女人去为他火拼。,Y,NEG
18606,2,六六叫板小三太不值了。,Y,NEG
18606,3,你们俩应该联合起来，把它踢出去。,N,NA
18621,1,#六六叫板小三#支持，希望你老公能够做回男人站出来去给她说清楚，不得不说，现在不是男人坏了，变了。,N,NA
18621,2,是有的女人太没脸了。,Y,NEG
18625,1,#六六叫板小三#现实有时候远比戏剧更狗血!,Y,NEG
18628,1,#六六叫板小三#找个小四来惩罚下小三。,N,NA
18628,2,这样的男人留着有个P用,Y,NEG
18669,1,#六六叫板小三#小三不是好人,Y,NEG
18674,1,飘落的雪花:#六六叫板小三#现在的小三确实太猖狂。,Y,NEG
18674,2,但不管这件事情是谁的错，都应该骂她不要脸，下三滥，自己都不知道珍惜自己，更有甚者把自己拱手送给已婚男人。.,Y,OTHER
18674,3,今天 19:19 来自手机腾讯网...,N,NA
18674,4,昨天 09:46 来自腾讯微博,N,NA
18675,1,#六六叫板小三#这是个物欲横行的社会，人心都不再纯洁，真情难找,Y,NEG
18677,1,#六六叫板小三#这女人也太恶心了，就跟电视剧（家产）里的岳小年一样、,Y,NEG
18678,1,#六六叫板小三#小三也不容易呀。,Y,POS
18678,2,看好自己身边人才是主要的。,N,NA
18678,3,已经这样了，想想别的办法了。,N,NA
18678,4,不过还是很支持你的,N,NA
18684,1,#六六叫板小三#现在不要脸的女人可真不少，真是开眼呀！,Y,NEG
18684,2,周围的同事也有这种人，不管老的少的都有，少的勾引老头，和个N个男人有染，每天都有更新，超爱杀熟，真是天生犯贱，根可能就是贱胚，从骨头逢里瞧不起你，我呸，想要钱，用智慧，别用肉体，你真是比妓女还恶心，小心遭报应,Y,NEG
18769,1,#六六叫板小三#不一定每个小三都是为了金钱而去跟有家室的男人  极少部分是 只不过是她把感情寄托在错的人身上了而已  所以下场都是一样的   只能说  女人太笨太傻了,Y,NEG
18782,1,#六六叫板小三#把那男的阉了！,Y,NEG
18791,1,#六六叫板小三#男人没几个好的 你觉得好的只是还没给你发现而已,Y,NEG
18800,1,#六六叫板小三#说句不好听的话，为这样的男人，值得吗？,Y,NEG
18800,2,太累了。,N,NA
18800,3,这说明六六还是内心不够强大，如果强大的话，不要争斗，来了就来了，去了就去了，本来就事事无常，时时无常。,Y,NEG
18801,1,#六六叫板小三#小三好好的人不做非做贱人。,Y,NEG
18801,2,男人总经不起诱惑。,Y,NEG
18802,1,#六六叫板小三#干的漂亮！,Y,POS
18803,1,#六六叫板小三#够牛的;呵呵,Y,POS
18805,1,#六六叫板小三#两个字：炒作！,Y,NEG
18807,1,#六六叫板小三#小三很可恶，不要脸，不要自己家庭还不让别人家庭好过，简直太过分了，我的老公要有了小三被我发现，我是受不了，什么事情都可以忍唯独这件事不可以,Y,NEG
18814,1,#六六叫板小三#两个都不是东西,Y,NEG
18821,1,#六六叫板小三#两字：悲壮。,Y,NEG
18822,1,#六六叫板小三#给男人擦屁股很伟大嗦？,N,NA
18822,2,只会增长男人嚣张气焰，愚蠢！,Y,NEG
18822,3,这种男人还当香饽饽,Y,NEG
18824,1,#六六叫板小三#我最讨厌小三，去破坏别人家庭，真是太贱了，世界上男人那么多，为何要去破坏别人家庭，这种人，我要用全世界最肮脏最难听的话来形容那些小三,Y,NEG
18825,1,#六六叫板小三#女人不自重，正室也没必要给她留面子。,Y,NEG
18825,2,尊重是互相的，既然她都不要脸了，不尊重你们夫妻的感情，你尊重她干嘛？,N,NA
18825,3,还口口声声说真爱，放屁！,Y,NEG
18825,4,也就是现在的社会不允许，我真希望有条法律规定，当小三搞外遇的人，统统枪毙。,Y,NEG
18825,5,强烈要求小三门自重，还我们一片纯洁的社会。,N,NA
18825,6,小三当道，太肮脏。,Y,NEG
18829,1,#六六叫板小三#够狠，够胆大，用在某些地方肯定会很快见效。,Y,POS
18829,2,小三，名儿就是一个破坏别人家庭的主。,Y,NEG
18829,3,有时，我也想看看小三变成新的女主人。,N,NA
18836,1,#六六叫板小三#这种男人不要也罢。,Y,NEG
18836,2,不直得你去爱。,Y,NEG
18837,1,#六六叫板小三#好恨…,Y,POS
18837,2,感觉好像在玩阴的,N,NA
18971,1,#六六叫板小三# 看了看，六六老师真欢乐啊，尤其“他爱我多过你”时，我忍不住“噗”了出来……,Y,NEG
18971,2,他应该更爱偶得吧，如果没有偶得……,N,NA
18975,1,#六六叫板小三#支持，小三不一定都是坏女人，只是不该去抢别人的男人！,Y,OTHER
18976,1,#六六叫板小三#从六六的字句里，能看到她很会给老公留面子，也抬高了自己，不过有点傻，换做是我，那样的老公坚决休了。,Y,NEG
18995,1,#六六叫板小三#我支持你！,N,NA
18995,2,六六！,N,NA
18995,3,小三都是一群没心没肝的一类！,Y,NEG
18995,4,如果真的喜欢一个人，会在背后默默地注视着他，为他的成功而高兴，为他的失意而伤感！,N,NA
18995,5,真正的感情是拥有而不是占有！,N,NA
18995,6,而这样公然叫嚣的一类，无非借机成名罢了！,N,NA
18999,1,#六六叫板小三#小三分两种，一种为爱，一种为钱，不过我个人认为不管是哪种，做小三是不道德的…,Y,NEG
19000,1,#六六叫板小三#社会变质了,Y,NEG
19003,1,#六六叫板小三#这事为什么做老公的不站出来保护老婆？,N,NA
19003,2,不就是因为这个老公宠着那小三，小三才那么嚣张的吗？,N,NA
19003,3,小三够贱的，这样来伤害别人老婆。,Y,NEG
19013,1,#六六叫板小三#徒劳的挣扎~  鉴定完毕,Y,NEG
19015,1,#六六叫板小三#这2个傻乎乎女人，以男人为中心，真他干爹勒不要脸！,Y,NEG
19015,2,小三太狂妄干政，没钱没男人你会死啊？！,Y,NEG
19015,3,原配也不要脸，热脸去贴冷屁股！,Y,NEG
19027,1,#六六叫板小三#到底是男人经不住诱惑，还是女人耐不住寂寞，即使再喜欢也不当小三，这是做人的道德准则。。。,N,NA
19027,2,这个社会。。。,N,NA
19027,3,道德缺失。。。,Y,NEG
19028,1,#六六叫板小三#当小三还是人吗？,Y,NEG
19028,2,是人就做不出这样的事，这样不要脸的人活着只会给这个世界抹黑.要么转正，在有小四、小五岀现,N,NA
19031,1,#六六叫板小三#都是蠢蛋,Y,NEG
19032,1,#六六叫板小三#离婚吧，这种明知故犯的男人不要也罢，女人永远当自强。,Y,NEG
19032,2,那小三自会由老天收拾她的。,Y,NEG
19038,1,#六六叫板小三#男人就爱犯贱，虽然说男人不坏女人不爱，可你们也别杖着这句话就到处放贱嘛！,Y,NEG
19038,2,女人也爱犯贱，谁让她们爱上犯贱的男人了，不知道之前就算了，知道以后还跟他在一起，到最后被伤得遍体鳞伤的时候才哭诉他怎样怎样那就是犯贱！,Y,NEG
19038,3,VS#经典电影台词#长得美不是女人的错，是男人贱，控制不了自己，,N,NA
19046,1,#六六叫板小三#小三固然可恨，但是男人若不是想偷腥，那便也不会有小三。,Y,NEG
19047,1,#六六叫板小三#小三有其存在的价值，就像婚姻中感情的试金石，能够让主人家及时排查隐患、检修婚姻，并且意思到不足，从而修身、正气、提升、超越，凡事要客观，虽有伤害却不必太执扭于其中，拿别人的错误惩罚自个不值得，当有一天朋友夸你越来越优秀，气质越来越优雅，回想是不是也有她的促动呢？.,Y,POS
19048,1,#六六叫板小三# 66好样得，披露出来让小三身败名裂，自食恶果。,Y,NEG
19048,2,但是你的爱人也有问题吧 /尴尬,Y,NEG
19049,1,#六六叫板小三# 《蜗居》影响了很多人，生活就是这么具有戏剧性，自己笔下的小三，竟然成为现实。,Y,POS
19049,2,我们欣赏你的才华，挺你！,Y,POS
19049,3,/咖啡,N,NA
19052,1,#六六叫板小三#还算聪明…,Y,POS
19052,2,不吵不闹！,N,NA
19240,1,#六六叫板小三#佩服六六，其实六六是用自己的痛把家里的丑事展现给大家的，这是需要很大的勇气，她已经很出名了不需要炒作，他是在维护自己的家庭，可恶是他的丈夫有本事玩小三缺无能力摆平此事。,Y,POS
19240,2,那个小三你就应该知道自己的下场还叫嚣啥！,Y,NEG
19240,3,你难道没看&lt;蜗居&gt;吗？,N,NA
19241,1,#六六叫板小三#赞！,Y,POS
19290,1,#六六叫板小三#现在什么社会，好女人太辛苦：上得了厅堂，下得了厨房，开得起好车，买得起好房，斗得过小三，打得过流氓！,Y,NEG
19290,2,MD听到“三”我就想骂人，怎么不都让三死光光呢！！！,Y,NEG
19290,3,做了总要还的，三们，等着吧！,N,NA
19335,1,#六六叫板小三#赞同！,Y,POS
19335,2,俺就最鄙视、痛恨那些做小三的娘们！,Y,NEG
19346,1,她将自己做好的菜全部的端了出来，她是一个好妻子，一个很好的妻子，温柔，善良，爱他的丈夫#六六叫板小三#←sg6,Y,POS
19349,1,#六六叫板小三#精典！,Y,POS
19353,1,#六六叫板小三#俩个可怜的女人，没有可耻的男人哪有小三?,Y,NEG
19353,2,事后还都是人家小三错了，什么人阿,N,NA
19367,1,她将自己做好的菜全部的端了出来，她是一个好妻子，一个很好的妻子，温柔，善良，爱他的丈夫#六六叫板小三#←u8l,Y,POS
19471,1,#名古屋市长否认南京大屠杀#这是历史，必须正视。,Y,NEG
19472,1,#名古屋市长否认南京大屠杀#日本，你啃屎去吧！,Y,NEG
19473,1,#名古屋市长否认南京大屠杀#   他是腆着那张脸来的？？？！！！,Y,NEG
19473,2,真想再跟小日本再来一次！！！,N,NA
19474,1,#名古屋市长否认南京大屠杀#这说明ZF垃圾,Y,NEG
19475,1,#名古屋市长否认南京大屠杀#哎，美国同志们，你们也可以否认投过两颗原子弹的,N,NA
19477,1,#名古屋市长否认南京大屠杀#树不要皮，必死无疑，人不要脸，天下无敌！！！,Y,NEG
19478,1,#名古屋市长否认南京大屠杀#是人都会这样！,N,NA
19478,2,又何况是小日本呢？,N,NA
19479,1,#名古屋市长否认南京大屠杀#派个特工秘秘潜入，干掉狗日的,N,NA
19480,1,#名古屋市长否认南京大屠杀#谴责，循环多次谴责中。。。。,N,NA
19485,1,#名古屋市长否认南京大屠杀#中国政府不作为！,Y,NEG
19486,1,#名古屋市长否认南京大屠杀#灭了岛国 女优留下,N,NA
19487,1,#名古屋市长否认南京大屠杀#傻逼都这么认为,Y,NEG
19488,1,#名古屋市长否认南京大屠杀#曆史沒法改變 公道自在人心,Y,NEG
19489,1,#名古屋市长否认南京大屠杀#侵越战争本来就和一些恨人一样的，喜欢欺负人，告诉你么把人逼急了，逼急了我们也什么事都做的出来的。,Y,NEG
19489,2,以牙还牙。,N,NA
19490,1,#名古屋市长否认南京大屠杀#小日本什么时候说过真话？,Y,NEG
19491,1,#名古屋市长否认南京大屠杀#   你给我们30万人杀完了我再告诉你我们没杀 。？,Y,NEG
19521,1,#名古屋市长否认南京大屠杀#无视中国,N,NA
19522,1,#名古屋市长否认南京大屠杀#直接攻下来算了,N,NA
19523,1,#名古屋市长否认南京大屠杀#正常，今天看到报纸我惊了,Y,NEG
19526,1,#名古屋市长否认南京大屠杀#犯我中华者，虽远必诛.......,N,NA
19527,1,#名古屋市长否认南京大屠杀#扁死他,N,NA
19528,1,#名古屋市长否认南京大屠杀#美,N,NA
19529,1,#名古屋市长否认南京大屠杀#乖乖隆地洞,N,NA
19530,1,#名古屋市长否认南京大屠杀#狗日本，我擦。,Y,NEG
19531,1,#名古屋市长否认南京大屠杀#只能说无奈,N,NA
19532,1,#名古屋市长否认南京大屠杀#，不是吧,N,NA
19533,1,#名古屋市长否认南京大屠杀#刚在南京近距离感受了南京大屠杀的国耻……,N,NA
19533,2,日本就闹这么一出……,N,NA
19533,3,历史如果可以这么轻易被否认，日本是不是早应该被灭N多次了呢？！,N,NA
19533,4,很是过分的行为！……,Y,NEG
19534,1,#名古屋市长否认南京大屠杀#  你他吗的还不承认,Y,NEG
19535,1,#名古屋市长否认南京大屠杀#wo  li  ge  qu,N,NA
19536,1,#名古屋市长否认南京大屠杀#事实已定，不必争议,N,NA
19537,1,#名古屋市长否认南京大屠杀#呵。,N,NA
19537,2,狗。,Y,NEG
19551,1,#名古屋市长否认南京大屠杀#事实是不会改变的,N,NA
19552,1,#名古屋市长否认南京大屠杀#名古屋市长下台...,Y,NEG
19553,1,#名古屋市长否认南京大屠杀#牛哄哄,Y,NEG
19554,1,#名古屋市长否认南京大屠杀#日老,Y,NEG
19555,1,#名古屋市长否认南京大屠杀#哎，本来作为一名普通的老百姓来说，我是不能给予任何评价的哈！！！,N,NA
19556,1,#名古屋市长否认南京大屠杀#唉。。。。。。。。。,N,NA
19557,1,#名古屋市长否认南京大屠杀#作为一个市长，居然胡言乱语，其实是好事情，我们应该笑，说明日本整体素质，最少高层素质，简直垃圾的一塌糊涂,Y,NEG
19558,1,#名古屋市长否认南京大屠杀#地球人都是恶心的。,Y,NEG
19558,2,装什么,Y,NEG
19559,1,#名古屋市长否认南京大屠杀#你的情绪牵动着我的思绪~!~!,N,NA
19560,1,#名古屋市长否认南京大屠杀#有钱就该去日本。,N,NA
19561,1,#名古屋市长否认南京大屠杀#畜生啊~~~~~,Y,NEG
19626,1,#名古屋市长否认南京大屠杀#小日本就是小日本。。。,Y,NEG
19626,2,心眼小的被鄙视。。。,Y,NEG
19627,1,#名古屋市长否认南京大屠杀#muyou,N,NA
19628,1,#名古屋市长否认南京大屠杀# /发怒 真他妈操蛋,N,NA
19629,1,#名古屋市长否认南京大屠杀#日她日本人，天天日小日本！,Y,NEG
19630,1,#名古屋市长否认南京大屠杀#敢做要敢当啊！！！,Y,NEG
19631,1,#名古屋市长否认南京大屠杀#发表下个人小小的意见，小日本，日本鬼子，我奶奶小时候还被你们的一个小日本打过头，这件事至今奶奶都没有忘记，可想而知你们对当时的中国人民的残忍和恶毒，我不知道什么民古屋，也不想知道，我只是想说，南京35万同胞永远在我们的心里长存！！,Y,NEG
19631,2,/发怒,N,NA
19632,1,#名古屋市长否认南京大屠杀#去你妹的敢做不敢认 人渣 败类 我诅咒日本,Y,NEG
19633,1,#名古屋市长否认南京大屠杀#把狗日的都屠掉,N,NA
19634,1,#名古屋市长否认南京大屠杀#行动,N,NA
19635,1,#名古屋市长否认南京大屠杀#他说不承认就不承认，凭什么,Y,NEG
19636,1,#名古屋市长否认南京大屠杀#中国快快灭了小日本吧。,N,NA
19637,1,#名古屋市长否认南京大屠杀#狗 /太陽的小日本,Y,NEG
19638,1,#名古屋市长否认南京大屠杀# 可以去死了咩~,N,NA
19639,1,#名古屋市长否认南京大屠杀#真不要脸，这种人他出生时他妈就没给他脸。,Y,NEG
19640,1,#名古屋市长否认南京大屠杀#大和民族是一个没有担当的民族！！,Y,NEG
19791,1,#名古屋市长否认南京大屠杀#胡说八道，小心遭雷劈...,Y,NEG
19791,2,劈的世界上没有日本这个地方...,N,NA
19792,1,#名古屋市长否认南京大屠杀#马勒戈壁  狗日的,Y,NEG
19793,1,#名古屋市长否认南京大屠杀#求道歉！！,N,NA
19794,1,#名古屋市长否认南京大屠杀#南京——做为当年中国的首都，30万无辜的民众被杀。,N,NA
19794,2,我认为南京世代不应与日本的任何一座城市建立友好关系。,N,NA
19794,3,可以欢迎他们的友好访团，但绝不能与他们建立友好，因为这是不可磨灭的痛！,N,NA
19795,1,#名古屋市长否认南京大屠杀#我哪知道,N,NA
19796,1,#名古屋市长否认南京大屠杀#@！,N,NA
19796,2,@！！！！！,N,NA
19797,1,#名古屋市长否认南京大屠杀#行动,N,NA
19832,1,#名古屋市长否认南京大屠杀#为什么做过的事不敢承认！,Y,NEG
19832,2,抵制日货！,N,NA
19833,1,#名古屋市长否认南京大屠杀#对于日本的行为，把我穿越回去吧。。,Y,NEG
19833,2,拿上枪炮 死亦何欢呢,N,NA
19834,1,#名古屋市长否认南京大屠杀#把历史拿出来、证据确凿、铁证如山、看他们还敢不敢狡辩。,Y,NEG
19835,1,#名古屋市长否认南京大屠杀#恩。。。。,N,NA
19847,1,#名古屋市长否认南京大屠杀#讨厌的南京副市长,Y,NEG
19848,1,#名古屋市长否认南京大屠杀#又不是第一次这么说,N,NA
19849,1,#名古屋市长否认南京大屠杀#怎么能这样，看来日本不是什么善良的国家，地震活该啊,Y,NEG
19850,1,#名古屋市长否认南京大屠杀#klklklk,N,NA
19851,1,#名古屋市长否认南京大屠杀#日本又缺原子弹的安慰了,Y,NEG
19852,1,#名古屋市长否认南京大屠杀#日本人 啊呸 。,Y,NEG
19853,1,#名古屋市长否认南京大屠杀#  他怎么不否定他自己是日本人呢,Y,NEG
19931,1,#名古屋市长否认南京大屠杀#我们真的不应该让日本货横行中国,N,NA
19932,1,#名古屋市长否认南京大屠杀#都过去了，何必那么斤斤计较。,N,NA
19932,2,并不是所有的人都是那个样子,N,NA
19933,1,#名古屋市长否认南京大屠杀#公认无理挑衅 名古屋市长到底要干啥,Y,NEG
19934,1,#名古屋市长否认南京大屠杀#承认了又能怎么样,N,NA
19935,1,#名古屋市长否认南京大屠杀#历史是不容更改的，日本应该好好忏悔,Y,NEG
19936,1,#名古屋市长否认南京大屠杀#小道消息：“名古屋市长否认自己是一个人”,Y,NEG
19938,1,#名古屋市长否认南京大屠杀#中国你是不是太没用了，大屠杀人家可以理直气壮的对中国政府说没有，真怀疑你们的国籍是不是日本的,Y,NEG
19939,1,#名古屋市长否认南京大屠杀#还是我家狗狗好，咬了人都主动承认的,Y,NEG
19940,1,#名古屋市长否认南京大屠杀#和畜生有什么道理好讲的。,Y,NEG
19940,2,简直比垃圾还不如……,Y,NEG
19941,1,#名古屋市长否认南京大屠杀#  敢做不敢当    鄙视你们,Y,NEG
19942,1,#名古屋市长否认南京大屠杀#打到他承认,N,NA
19943,1,#名古屋市长否认南京大屠杀# This is unacceptable.,Y,NEG
19944,1,#名古屋市长否认南京大屠杀#历史。,N,NA
19944,2,改变不了。,N,NA
19945,1,#名古屋市长否认南京大屠杀#忍无可忍的时候无需再忍了！~,N,NA
19945,2,#日本你听着-.# http://url.cn/3coPuV,N,NA
19946,1,#名古屋市长否认南京大屠杀#他娘的，那次日本地震还没把他们震醒啊，在来一次，他就会承认了，南京人门的冤魂会去找他们的，日本猪,Y,NEG
19947,1,#名古屋市长否认南京大屠杀#本性难改啊,Y,NEG
19948,1,#名古屋市长否认南京大屠杀#他，应该是不想好了！,Y,NEG
19949,1,#名古屋市长否认南京大屠杀#、说这话真不怕被吐沫淹死、,Y,NEG
19950,1,#名古屋市长否认南京大屠杀#中国的同胞们,N,NA
19951,1,#名古屋市长否认南京大屠杀#科学技术是生产力，而且是第一生产力。,Y,POS
19951,2,邓小平,N,NA
19952,1,#名古屋市长否认南京大屠杀#真不知道他们靖国神社里供奉的所谓英雄都是怎么写的生平?,N,NA
19952,2,"难道不是\""在侵华战争中杀敌无数",N,NA
19953,1,#名古屋市长否认南京大屠杀#日本怎么还不来海啸呢！,N,NA
19954,1,#名古屋市长否认南京大屠杀#现在就是灭日本最好时机~,N,NA
19955,1,#名古屋市长否认南京大屠杀#应该强硬啊，谴责能当饭吃麽,N,NA
19956,1,#名古屋市长否认南京大屠杀#发奋,N,NA
22425,1,#彭宇承认撞了南京老太#中国人永远不知道真相,Y,NEG
22426,1,#彭宇承认撞了南京老太#官方想转移南京枪击案的视线，无耻。,Y,NEG
22427,1,#彭宇承认撞了南京老太#说实话，我不太信！,Y,NEG
22427,2,按理说彭宇如果真撞人了，那他也把那个老太扶起来了呀，他就算那个时候说实话也不会怎么样，为什么现在才承认？？？？,Y,NEG
22427,3,五年了唉。,N,NA
22427,4,这件事绝对不是这样，很可能就是南京市政府搞的鬼！！！,Y,NEG
22427,5,/发怒,N,NA
22428,1,#彭宇承认撞了南京老太#   真撞了吗？,N,NA
22428,2,其实现在问题的关键倒不是彭宇撞人了吗，而是人们为什么不相信法官。,Y,NEG
22428,3,难道法院的判决需要当事人再向公众说明吗。,Y,NEG
22428,4,写到这，我突然想到了两个成语：画蛇添足、多此一举。,Y,NEG
22455,1,#彭宇承认撞了南京老太#难以置信？,Y,NEU
22455,2,真相为什么总是被蒙蔽？,N,NA
22455,3,假亦真是真亦假……,N,NA
22456,1,#彭宇承认撞了南京老太#我看是他们又想搞个和事实不服的真相出来 tm，有必要么？,Y,NEG
22456,2,真当网友们傻子啊！,Y,NEG
22456,3,靠！,N,NA
22457,1,#彭宇承认撞了南京老太#有意思吗,Y,NEG
22458,1,#彭宇承认撞了南京老太# 如今这个社会，道德沦丧，法律根本没有办法来约束所有的事情！,Y,NEG
22458,2,所以恢复人们早已丢掉的道德才是根本的解决办法，可是当前的情况是贫富差距太大，不少人为了生计，为了先富起来，不但丢掉了道德，更践踏了法律的尊严，如果这个事情解决不好，人们就会变得更加的无耻！！！,Y,NEG
22459,1,#彭宇承认撞了南京老太#真的累了？,N,NA
22460,1,#彭宇承认撞了南京老太#ZF再拿彭宇案说事儿是一种政治手段，为的是引导民众正向思考。,Y,NEG
22460,2,在大是大非面前，即使彭宇没有撞到这位南京老太，他也会“承认”的。,N,NA
22460,3,如果真相确实如此，那么我对彭宇只有佩服，至于ZF嘛，功过自有时间去评论。,Y,POS
22461,1,#彭宇承认撞了南京老太# 真相只有一个！,N,NA
22461,2,但是，是哪个呢？,N,NA
22462,1,#彭宇承认撞了南京老太# 让人愤懑的不是撞人与否的事实，而是判词中对无法判定是否相撞的莫名其妙的推断,Y,NEG
22463,1,#彭宇承认撞了南京老太#就四个字——庸官误国,Y,NEG
22464,1,#彭宇承认撞了南京老太#新闻里还说，政府要求他们双方从此不得在各种媒体报道网络等处再提此事。,N,NA
22464,2,说白了，要不是杀人犯法，就差灭口了。,N,NA
22464,3,彭宇成了哑巴人，装与没装永远说不清楚。,N,NA
22464,4,但有一点肯定。,N,NA
22464,5,社会道德的下滑是有目共睹的。,Y,NEG
22464,6,这不是封一个口就恢复的了的。,Y,NEG
22465,1,#彭宇承认撞了南京老太#呵呵，欲盖弥彰吧。,Y,NEG
22465,2,现在才来挽救这些……,N,NA
22466,1,#彭宇承认撞了南京老太#同情彭宇，做了一件好事，被诬陷不说，还要顶着这么大的压力，好像现在社会风气下滑都是拜他所赐一样， /发怒,Y,POS
22467,1,#彭宇承认撞了南京老太#可怜的孩子，被和谐了,Y,NEG
22468,1,#彭宇承认撞了南京老太#真相为啥就来的这么迟尼？,N,NA
22469,1,#彭宇承认撞了南京老太# /擦汗 /鼓掌 /差劲,N,NA
22470,1,#彭宇承认撞了南京老太#我不觉得官方的说法可信，现在官方的可信度太低。,Y,NEG
22470,2,我是不信任的,Y,NEG
22471,1,#彭宇承认撞了南京老太#完全是政府想安慰老百姓才想出的方法。。。,Y,NEG
22472,1,#彭宇承认撞了南京老太#历史是一个任凭人打扮的小姑娘。,Y,NEG
22473,1,#彭宇承认撞了南京老太#警方丢失了事发时对双方的询问笔录；,N,NA
22473,2,法官根据“日常生活经验”和“社会情理”分析来判案。,N,NA
22473,3,有这样的警方和法官，道德不滑坡真的很难。,Y,NEG
22506,1,#彭宇承认撞了南京老太#这时间来讲这种件事还有意义吗？,Y,NEG
22507,1,#彭宇承认撞了南京老太#    彭宇，赶快逃离南京，不然你死无葬生之地。,N,NA
